id_jogo;data_jogo;adversario;local;Competicao;Fase;Rodada;jogador;posicao;minutos;gols;assistencias;cartoes_amarelos;cartoes_vermelhos;chutes;chutes_ao_gol;desarmes;interceptacoes;passes_certos;passes_chave;defesas;id_ogol_jogador;nome_completo;data_extracao;url_jogo
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Borjão;Volante;73;0;0;0;1;0;0;0;0;0;0;0;481421;Virgílio Santos Borges;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;João Firmino;Volante;99;0;0;0;0;0;0;0;0;0;0;0;649473;João Pedro Firmino Oliveira;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Wendy;Centroavante;50;0;0;0;1;0;0;0;0;0;0;0;391833;Wenderson Silva Neves;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Clavis Neto;Lateral Direito;0;0;0;0;0;0;0;0;0;0;0;0;1724371;Clavis Severo Leão;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Davi Fornaciari;Zagueiro;0;0;0;0;0;0;0;0;0;0;0;0;2522494;Davi Fornaciari Lima;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Kayque Santos;Volante;3;0;0;0;0;0;0;0;0;0;0;0;3547000;Kayque Santos da Cunha;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Luander;Centroavante;18;0;0;0;0;0;0;0;0;0;0;0;973782;Luander da Silva Denerval;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Daniel Olmo;Centroavante;0;0;0;0;0;0;0;0;0;0;0;0;2530126;Daniel Olmo Morais Gonçalves;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Marcus Paulo;Ponta;15;0;0;0;0;0;0;0;0;0;0;0;855737;Marcus Paulo Sousa Oliveira;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Gabriel Jesus;Ponta Esquerda;0;0;0;0;0;0;0;0;0;0;0;0;3553860;Gabriel de Jesus Rodrigues;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271160;08/08/2026;Audax São Mateus;(F);Capixaba Série B;1;6;Stuart;Ponta Direita;0;0;0;0;0;0;0;0;0;0;0;0;619320;Stuart Asafe Ferreira Alves;2026-08-10 17:02:06;https://www.ogol.com.br/jogo/2026-08-08-audax-sao-mateus-linhares-fc/12271160/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Matheus Toribes;Goleiro;0;0;0;0;0;0;0;0;0;0;0;0;733867;Matheus Toribes Ferreira Souza;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Ruan Rios;Goleiro;97;0;0;0;0;0;0;0;0;0;0;0;737841;Ruan Amaral Rios;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Rayner;Zagueiro;64;0;0;0;0;0;0;0;0;0;0;0;1175696;Rayner Silva Gomes;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Jeferson Palacios;Zagueiro;91;1;0;0;0;0;0;0;0;0;0;0;787886;Jeferson David Palacios Cantillo;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Kaká;Zagueiro;97;0;0;0;0;0;0;0;0;0;0;0;807983;Karlos Henrique dos Reis Calavort;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Júnior Espeto;Lateral Esquerdo;97;0;0;0;0;0;0;0;0;0;0;0;391818;Junior Espeto;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Gabriel Amorim;Volante;97;1;0;0;0;0;0;0;0;0;0;0;1542489;Gabriel Amorim de Aguiar;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Wesley;Meia Atacante;97;0;1;0;0;0;0;0;0;0;0;0;552238;Francisco Wesley da Silva Sousa;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Francisco Neto;Meia-Central;97;0;0;0;0;0;0;0;0;0;0;0;840156;Francisco de Assis Rapozo Neto;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Lucas Titol;Meia-Central;88;1;0;0;0;0;0;0;0;0;0;0;973784;Lucas Titol Lopes;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;João Firmino;Volante;88;0;0;1;0;0;0;0;0;0;0;0;649473;João Pedro Firmino Oliveira;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Marcus Paulo;Ponta;88;0;1;0;0;0;0;0;0;0;0;0;855737;Marcus Paulo Sousa Oliveira;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Clavis Neto;Lateral Direito;0;0;0;0;0;0;0;0;0;0;0;0;1724371;Clavis Severo Leão;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Davi Fornaciari;Zagueiro;0;0;0;0;0;0;0;0;0;0;0;0;2522494;Davi Fornaciari Lima;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Kayque Santos;Volante;10;0;0;0;0;0;0;0;0;0;0;0;3547000;Kayque Santos da Cunha;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Arthur Darros;Meia-Central;0;0;0;0;0;0;0;0;0;0;0;0;2530122;Arthur Luiz Darros;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Luander;Centroavante;33;0;0;0;0;0;0;0;0;0;0;0;973782;Luander da Silva Denerval;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;João Marcos;Centroavante;10;0;0;0;0;0;0;0;0;0;0;0;1533876;João Marcos Santos Ferraz Luz;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Daniel Olmo;Centroavante;10;0;0;0;0;0;0;0;0;0;0;0;2530126;Daniel Olmo Morais Gonçalves;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Gabriel Jesus;Ponta Esquerda;0;0;0;0;0;0;0;0;0;0;0;0;3553860;Gabriel de Jesus Rodrigues;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271165;14/08/2026;Doze FC;(C);Capixaba Série B;1;7;Stuart;Ponta Direita;6;0;0;0;0;0;0;0;0;0;0;0;619320;Stuart Asafe Ferreira Alves;2026-08-17 14:03:34;https://www.ogol.com.br/jogo/2026-08-14-linhares-fc-doze/12271165/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Ruan Rios;Goleiro;0;0;0;0;0;0;0;0;0;0;0;0;737841;Ruan Amaral Rios;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Matheus Toribes;Goleiro;98;0;0;0;0;0;0;0;0;0;0;0;733867;Matheus Toribes Ferreira Souza;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Rayner;Zagueiro;98;0;0;0;0;0;0;0;0;0;0;0;1175696;Rayner Silva Gomes;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Jeferson Palacios;Zagueiro;98;0;0;1;0;0;0;0;0;0;0;0;787886;Jeferson David Palacios Cantillo;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Kaká;Zagueiro;98;0;0;0;0;0;0;0;0;0;0;0;807983;Karlos Henrique dos Reis Calavort;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Júnior Espeto;Lateral Esquerdo;85;0;0;0;0;0;0;0;0;0;0;0;391818;Junior Espeto;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Gabriel Amorim;Volante;67;0;0;0;0;0;0;0;0;0;0;0;1542489;Gabriel Amorim de Aguiar;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Wesley;Meia Atacante;81;0;0;0;0;0;0;0;0;0;0;0;552238;Francisco Wesley da Silva Sousa;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Lucas Titol;Meia-Central;67;0;0;0;0;0;0;0;0;0;0;0;973784;Lucas Titol Lopes;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Borjão;Volante;98;0;0;1;0;0;0;0;0;0;0;0;481421;Virgílio Santos Borges;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;João Firmino;Volante;67;0;0;1;0;0;0;0;0;0;0;0;649473;João Pedro Firmino Oliveira;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Wendy;Centroavante;98;0;0;0;0;0;0;0;0;0;0;0;391833;Wenderson Silva Neves;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Yuri Ribeiro;Lateral Direito;17;0;0;0;0;0;0;0;0;0;0;0;1461714;Yuri Ribeiro Giovanelli;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Davi Fornaciari;Zagueiro;0;0;0;0;0;0;0;0;0;0;0;0;2522494;Davi Fornaciari Lima;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Francisco Neto;Meia-Central;31;0;0;0;0;0;0;0;0;0;0;0;840156;Francisco de Assis Rapozo Neto;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Luander;Centroavante;13;0;0;0;0;0;0;0;0;0;0;0;973782;Luander da Silva Denerval;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;João Marcos;Centroavante;31;0;0;0;0;0;0;0;0;0;0;0;1533876;João Marcos Santos Ferraz Luz;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Daniel Olmo;Centroavante;0;0;0;0;0;0;0;0;0;0;0;0;2530126;Daniel Olmo Morais Gonçalves;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Marcus Paulo;Ponta;31;0;0;0;0;0;0;0;0;0;0;0;855737;Marcus Paulo Sousa Oliveira;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Gabriel Jesus;Ponta Esquerda;0;0;0;0;0;0;0;0;0;0;0;0;3553860;Gabriel de Jesus Rodrigues;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Stuart;Ponta Direita;0;0;0;0;0;0;0;0;0;0;0;0;619320;Stuart Asafe Ferreira Alves;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
12271173;26/08/2026;GEL;(C);Capixaba Série B;1;9;Thayson;Atacante;0;0;0;0;0;0;0;0;0;0;0;0;2530125;Thayson Lourenço dos Santos;2026-08-27 17:00:42;https://www.ogol.com.br/jogo/2026-08-26-linhares-fc-gel/12271173/performance
